date,total_cases,new_cases,new_deaths,icu_patients,hosp_patients,total_vaccinations,new_vaccinations
2021-02-02,790553.0,3630.0,77.0,726.0,3326.0,1003370.0,11649.0
2021-02-03,794154.0,3601.0,142.0,706.0,3203.0,1017059.0,13689.0
2021-02-04,798083.0,3929.0,158.0,697.0,3100.0,1036680.0,19621.0
2021-02-05,802047.0,3964.0,96.0,681.0,2958.0,1060322.0,23642.0
2021-02-06,805018.0,2971.0,93.0,689.0,2896.0,1081963.0,21641.0
2021-02-07,807596.0,2578.0,65.0,684.0,2933.0,1095843.0,13880.0
2021-02-08,811102.0,3506.0,68.0,648.0,2834.0,1117279.0,21436.0
2021-02-09,814050.0,2948.0,74.0,642.0,2763.0,1144125.0,26846.0
2021-02-10,817659.0,3609.0,95.0,616.0,2618.0,1174091.0,29966.0
2021-02-11,821035.0,3376.0,84.0,595.0,2511.0,1207876.0,33785.0
2021-02-12,824345.0,3310.0,74.0,586.0,2425.0,1245419.0,37543.0
2021-02-13,826866.0,2521.0,66.0,573.0,2409.0,1279527.0,34108.0
2021-02-14,829076.0,2210.0,65.0,578.0,2407.0,1295796.0,16269.0
2021-02-15,831044.0,1968.0,31.0,570.0,2324.0,1306465.0,10669.0
2021-02-16,835022.0,3978.0,73.0,586.0,2381.0,1332467.0,26002.0
2021-02-17,837883.0,2861.0,38.0,553.0,2289.0,1353970.0,21503.0
2021-02-18,841333.0,3450.0,63.0,539.0,2271.0,1381563.0,27593.0
2021-02-19,844478.0,3145.0,78.0,524.0,2202.0,1432123.0,50560.0
2021-02-20,847051.0,2573.0,54.0,544.0,2177.0,1484005.0,51882.0
2021-02-21,849459.0,2408.0,44.0,547.0,2240.0,1525354.0,41349.0
2021-02-22,853033.0,3574.0,49.0,552.0,2184.0,1587607.0,62253.0
2021-02-23,856056.0,3023.0,39.0,573.0,2184.0,1637325.0,49718.0
2021-02-24,859115.0,3059.0,45.0,556.0,2123.0,1683944.0,46619.0
2021-02-25,862268.0,3153.0,58.0,552.0,2104.0,1742878.0,58934.0
2021-02-26,865383.0,3115.0,50.0,536.0,2035.0,1811357.0,68479.0
2021-02-27,867885.0,2502.0,45.0,551.0,2047.0,1873761.0,62404.0
2021-02-28,870022.0,2137.0,34.0,546.0,2053.0,1919773.0,46012.0
2021-03-01,873534.0,3512.0,23.0,559.0,2029.0,1979597.0,59824.0
2021-03-02,876588.0,3054.0,28.0,540.0,1998.0,2055232.0,75635.0
2021-03-03,879540.0,2952.0,60.0,538.0,1998.0,2130551.0,75319.0
2021-03-04,882779.0,3239.0,46.0,527.0,1967.0,2210365.0,79814.0
2021-03-05,886094.0,3315.0,41.0,522.0,1960.0,2297090.0,86725.0
2021-03-06,888748.0,2654.0,21.0,514.0,1959.0,2371024.0,73934.0
2021-03-07,891117.0,2369.0,26.0,524.0,2002.0,2428322.0,57298.0
2021-03-08,894883.0,3766.0,37.0,531.0,1935.0,2515041.0,86719.0
2021-03-09,897914.0,3031.0,28.0,526.0,2001.0,2586011.0,70970.0
2021-03-10,901124.0,3210.0,31.0,519.0,1963.0,2665604.0,79593.0
2021-03-11,904562.0,3438.0,36.0,519.0,1980.0,2764593.0,98989.0
2021-03-12,908333.0,3771.0,33.0,510.0,1964.0,2877128.0,112535.0
2021-03-13,911149.0,2816.0,30.0,513.0,2005.0,2983627.0,106499.0
2021-03-14,913552.0,2403.0,29.0,535.0,2084.0,3076737.0,93110.0
2021-03-15,917437.0,3885.0,32.0,528.0,2055.0,3201603.0,124866.0
